TAG	TEXT	COMMENT	AUDIOFILE
VO_ICC08_LichKing_Male_Human_Lose_03	Join me in the darkness…
VO_ICC08_Tirion_Male_Human_Win_01	You did it, champion!
VO_ICC08_Tirion_Male_Human_Win_02	But without its master's command, the restless Scourge will become an even greater threat to this world.
VO_ICC08_LichKing_Male_Human_EmoteResponse_01	No one orders me around!
VO_ICC08_Anduin_Male_Human_Muted_13	Mmpphh…
VO_ICC08_Anduin_Male_Human_Muted_02	Mmpphh!
VO_ICC08_Anduin_Male_Human_Muted_11	Mmpphh?
VO_ICC08_Anduin_Male_Human_Muted_06	Mmpphhhhhh…!!
VO_ICC08_Anduin_Male_Human_Muted_03	Mmphmm.
VO_ICC08_Anduin_Male_Human_Muted_07	Mmpphhhhhh!!!
VO_ICC08_LichKing_Male_Human_LichKingMuted_01	But wait you can’t-
VO_ICC08_LichKing_Male_Human_LichKingMutedResponse_01	Mmmph.
VO_ICC08_LichKing_Male_Human_LichKingMutedResponse_02	Mppmph Mmmphm!
VO_ICC08_LichKing_Male_Human_LichKingMutedResponse_03	MphMPH!
VO_ICC08_LichKing_Male_Human_LichKingMutedResponse_04	Mpphmmm…
VO_ICC08_LichKing_Male_Human_LichKing_01	Well hello handsome.
VO_ICC08_LichKing_Male_Human_LichKing_02	I look good.
VO_ICC08_LichKing_Male_Human_TransformDK_01	Yes… Embrace your new power… I have already won…
VO_ICC08_LichKing_Male_Human_YoungArthas_01	What is this? A dramatic re-interpretation of my inner turmoil?
VO_ICC08_LichKing_Male_Human_Putricide_01	I knew I never liked you.
VO_ICC08_LichKing_Male_Human_Sindragosa_01	She was MY finisher! Give her back!
VO_ICC08_LichKing_Male_Human_Lanathel_01	Your betrayal does not surprise me, Lana’thel.
VO_ICC08_LichKing_Male_Human_Mograine_01	Mograine! I can’t even keep track if you’re a good guy or bad guy anymore.
VO_ICC08_LichKing_Male_Human_Kelthuzad_01	Kel’thuzad! You’re in the wrong adventure!
VO_ICC08_LichKing_Male_Human_Horsemen_01	If I get all four this is going to be SO embarrassing for you.
VO_ICC08_LichKing_Male_Human_IndestructableWeapon_01	A pathetic attempt.
VO_ICC08_LichKing_Male_Human_Tirion_01	I'll keep you alive to witness the end, Fordring.
VO_ICC08_LichKing_Male_Human_Sylvanas_01	After all you’ve put me through, the last thing I’ll give you is the peace of death. 
VO_ICC08_LichKing_Male_Human_Bolvar_01	The breaking of this one has been taxing.
VO_ICC08_LichKing_Male_Human_Illidan_01	The frozen throne is mine, demon. Step aside.
VO_ICC08_LichKing_Male_Human_Archmage Antonidas_01	I finished you once, old man, I’ll do it again.
VO_ICC08_LichKing_Male_Human_Arfas_01	Bad dog!
VO_ICC08_LichKing_Male_Human_DeathPunisher_01	Cheap. That was cheap. 
VO_ICC08_LichKing_Male_Human_MageSpellReflect_01	How did that get past QA!?
VO_ICC08_LichKing_Male_Human_MageSpellReflect_02	Madness! Who tests these adventures!?
VO_ICC08_LichKing_Male_Human_PowerReplace_01	My power is not so easily eclipsed.
VO_ICC08_Malfurion_Male_NightElf_WinA_01	There must always be...
VO_ICC08_Rexxar_Male_Orc_WinA_01	There must always be...
VO_ICC08_Jaina_Female_Human_WinA_01	There must always be...
VO_ICC08_Uther_Male_Human_WinA_01	There must always be...
VO_ICC08_Anduin_Male_Human_WinA_01	There must always be...
VO_ICC08_Valeera_Female_Human_WinA_01	There must always be...
VO_ICC08_Thrall_Male_Orc_WinA_01	There must always be...
VO_ICC08_Guldan_Male_Orc_WinA_01	There must always be...
VO_ICC08_Garrosh_Male_Orc_WinA_01	There must always be...
VO_ICC08_Malfurion_Male_NightElf_WinB_01	a Lich King!
VO_ICC08_Rexxar_Male_Orc_WinB_01	a Lich King!
VO_ICC08_Jaina_Female_Human_WinB_01	a Lich King!
VO_ICC08_Uther_Male_Human_WinB_01	a Lich King!
VO_ICC08_Anduin_Male_Human_WinB_01	a Lich King!
VO_ICC08_Valeera_Female_Human_WinB_01	a Lich King!
VO_ICC08_Thrall_Male_Orc_WinB_01	a Lich King!
VO_ICC08_Guldan_Male_Orc_WinB_01	a Lich King!
VO_ICC08_Garrosh_Male_Orc_WinB_01	a Lich King!
VO_ICC08_LichKing_Male_Human_MutedResponse_01	Silence!
VO_ICC08_LichKing_Male_Human_MutedResponse_02	Shhh!
VO_ICC08_LichKing_Male_Human_MutedResponse_03	Shhhhh!!
VO_ICC08_LichKing_Male_Human_MutedResponse_04	Zip it.
VO_ICC08_LichKing_Male_Human_MutedResponse_05	All right zip it.
VO_ICC08_LichKing_Male_Human_MutedResponse_06	Ziiiiiip.
VO_ICC08_LichKing_Male_Human_LichKingMutedResponse_01	Mmmph.
VO_ICC08_LichKing_Male_Human_LichKingMutedResponse_02	Mppmph Mmmphm!
VO_ICC08_LichKing_Male_Human_LichKingMutedResponse_03	MphMPH!
VO_ICC08_LichKing_Male_Human_LichKingMutedResponse_04	Mpphmmm…
VO_ICC08_LichKing_Male_Human_LichKingMuted_01	But wait you can’t-
VO_ICCA08_033_Male_HumanGhost_Flavor_01	…help us…
VO_ICCA08_033_Male_HumanGhost_Flavor_02	…save us…
VO_ICCA08_033_Male_HumanGhost_Flavor_03	…there is no escape…
VO_ICCA08_033_Male_HumanGhost_Flavor_04	…there might be some escape…
VO_ICCA08_033_Male_HumanGhost_Flavor_05	…shhh!
VO_ICC08_LichKing_Male_Human_LilLich_01	I … I love him.
VO_Terenas_Male_Human_ICCWarriorVictory_01	The one-time Warchief of the Horde embraced his newfound power. The frozen victims of his army would rise up to serve, until he was master of all he surveyed.
VO_Terenas_Male_Human_ICCShamanVictory_01	The shaman’s mind was overwhelmed with voices, a cacophony of the dead. The Deathseer closed his eyes and uttered a single word: “Sleep…”
VO_Terenas_Male_Human_ICCRogueVictory_01	Valeera the Hollow disappeared into the night. Her shades and shadows see all, and none are safe from her icy blade…
VO_Terenas_Male_Human_ICCPaladinVictory_01	The once-noble Paladin embraced his new destiny. Those who lived a worthy life would had nothing to fear. But in death, the wicked would face his judgement... 
VO_Terenas_Male_Human_ICCHunterVictory_01	Rexxar released the souls once trapped by the Lich King. He drew a black arrow from his quicker. “Come Misha!” he said. “The hunt begins…”
VO_Terenas_Male_Human_ICCDruidVictory_01	Once, he nurtured life by tending the wilds of Azeroth. Now Malfurion the Pestilent ensures the balance of nature by tending a garden of death.
VO_Terenas_Male_Human_ICCMageVictory_01	The newly-crowned frost lich surveyed her domain. Legions of undead added their power to her own. She didn’t even notice her blood freezing.
VO_Terenas_Male_Human_ICCPriestVictory_01	The young Prince’s body dissolved into shadow. “I see it all now,” he said, his eyes burning with blue flame. “I have been so naive…”
VO_Terenas_Male_Human_ICCWarlockVictory_01	At last Gul’dan sat upon the Frozen Throne. The Dark Portal yawned open once more, and worlds uncounted trembled before him.
VO_LichKing_Male_Human_ResponseMalganis_01	How many times must I defeat you, Mal'Ganis?
VO_LichKing_Male_Human_ResponseAnubaArak_01	Serve me, Anub’arak!

VO_ICC09_Saurfang_Male_Orc_Intro_01	Come and face the might of the Scourge!
VO_ICC09_Saurfang_Male_Orc_BloodBeast_01	Feast, my minions!
VO_ICC09_Saurfang_Male_Orc_BloodBeast_02	Devour them…
VO_ICC09_Saurfang_Male_Orc_BloodBeast_03	My power only grows.
VO_ICC09_Saurfang_Male_Orc_BloodBeast_04	My rage is made flesh!
VO_ICC09_Saurfang_Male_Orc_EquipWeapon_01	By the might of the Lich King!
VO_ICC09_Saurfang_Male_Orc_AttackedByPlayer_01	Do your worst!
VO_ICC09_Saurfang_Male_Orc_AttacksPlayer_01	Face the might of the scourge!
VO_ICC09_Saurfang_Male_Orc_AttacksPlayer_02	I have become death!
VO_ICC09_Saurfang_Male_Orc_AttacksPlayer_03	The Lich King claims all.
VO_ICC09_Saurfang_Male_Orc_AttacksPlayer_04	Fight! Die! Your fate is sealed.
VO_ICC09_Saurfang_Male_Orc_Death_01	I am… released…
VO_ICC09_LichKing_Male_Human_Win_01	That was my favorite legendary! Now I have to dust him for something better.
VO_ICC09_LichKing_Male_Human_Lose_01	You brought the wrong weapon to a knife fight.
VO_ICC09_Saurfang_Male_Orc_EmoteResponse_01	Sniveling coward.
VO_ICC09_Saurfang_Male_Orc_WeaponDestroyed_01	Raarggh!
VO_ICC09_Saurfang_Male_Orc_EquipWeapon_02	Impressive.
VO_ICC09_Saurfang_Male_Orc_LichKing_01	What are YOU doing here?
VO_ICC09_LichKing_Male_Human_LichKing_02	Don’t worry, I can’t attack you.
VO_ICC09_Saurfang_Male_Orc_BloodBeastStolen_01	Take it. You’ll never get the smell out of your clothes.
VO_ICC09_Saurfang_Male_Orc_DKTransform_01	At last! A worthy opponent!
VO_ICC09_Saurfang_Male_Orc_CursedBlade_01	Who’s idea was this?
VO_ICC09_Saurfang_Male_Orc_Doomerang_01	Hmm… I gotta get one of those…

VO_ICC06_Marrowgar_Male_BoneWraith_Intro_01	None may enter the master's sanctum! 
VO_ICC06_Marrowgar_Male_BoneWraith_Bonespike_01	The only escape is death!
VO_ICC06_Marrowgar_Male_BoneWraith_Bonespike_02	The master will have you.
VO_ICC06_Marrowgar_Male_BoneWraith_Bonespike_03	Meat and sinew peel away before my caress.
VO_ICC06_Marrowgar_Male_BoneWraith_Bonespike_04	It is time to reap.
VO_ICC06_Marrowgar_Male_BoneWraith_Bonespike_05	So dangerous. So delightful!
VO_ICC06_Marrowgar_Male_BoneWraith_Bonestorm_01	Bonestorm!
VO_ICC06_Marrowgar_Male_BoneWraith_Bonestorm_02	Boonestorm!
VO_ICC06_Marrowgar_Male_BoneWraith_Bonestorm_03	Boonestoorm!
VO_ICC06_Marrowgar_Male_BoneWraith_Bonestorm_04	BONESTORM!
VO_ICC06_Marrowgar_Male_BoneWraith_Bonestorm_05	BOONESTOORM!
VO_ICC06_Marrowgar_Male_BoneWraith_BonestormFast_01	Bonestorm.
VO_ICC06_Marrowgar_Male_BoneWraith_BigHeal_01	Death is eternal, unyielding…
VO_ICC06_Marrowgar_Male_BoneWraith_Death_01	Ashes to ashes…
VO_ICC06_LichKing_Male_Human_Win_01	I must craft a NEW bone amalgamation. Maybe a golden one.
VO_ICC06_Marrowgar_Male_BoneWraith_EmoteResponse_01	You fool, I have no ears!
VO_ICC06_Marrowgar_Male_BoneWraith_Idle_01	Hmmmm…
VO_ICC06_Marrowgar_Male_BoneWraith_BonespikePlayerHit_01	The master’s rage courses through me!!
VO_ICC06_Marrowgar_Male_BoneWraith_BonespikeStolen_01	You… bone burglar!
VO_ICC06_Marrowgar_Male_BoneWraith_LichKing_01	…Master?
VO_ICC06_LichKing_Male_Human_LichKing_02	This isn’t personal, Marrowgar. 
VO_ICC06_Marrowgar_Male_BoneWraith_DKTransform_01	Yes. Embrace your fate – heed the master’s call!
VO_ICC06_Marrowgar_Male_BoneWraith_AncientOne_01	I regret NOTHING!
VO_ICC06_Marrowgar_Male_BoneWraith_Alexstraza_01	She licked me – that dragon licked me!
VO_ICC06_Marrowgar_Male_BoneWraith_AuchenaiSoulpriest_01	Hah hah, now I have your soulpriest. Wait. No. Go away! Shoo!
VO_ICC06_Marrowgar_Male_BoneWraith_Skeleton_01	What’s up little boney buddy?

VO_ICC07_Putricide_Male_Undead_Intro_02	Good news, everyone! I've fixed the poison slime pipes.
VO_ICC07_Putricide_Male_Undead_PhaseTransition_01	Tentacles! Oh my – they do have a mind of their own don’t they?
VO_ICC07_Putricide_Male_Undead_PhaseTransition_03	Hmmm, interesting.
VO_ICC07_Putricide_Male_Undead_EquipWeapon_01	Oh, my.
VO_ICC07_Putricide_Male_Undead_EquipWeapon_02	I didn’t know I even HAD one of these.
VO_ICC07_Putricide_Male_Undead_EquipWeapon_03	Yes, that’ll do.
VO_ICC07_Putricide_Male_Undead_EquipWeapon_04	Where did that come from?
VO_ICC07_Putricide_Male_Undead_EquipWeapon_05	So dangerous. So delightful!
VO_ICC07_Putricide_Male_Undead_Slime_01	Great news, everyone! The slime is flowing again!
VO_ICC07_Putricide_Male_Undead_FestergutDeath_01	Oh Festergut, you were always my favorite … next to Rotface.
VO_ICC07_Putricide_Male_Undead_RotfaceDeath_01	Not Rotface! What did he ever do to you!?
VO_ICC07_Putricide_Male_Undead_Death_01	Bad news, everyone…
VO_ICC07_LichKing_Male_Human_Win_02	Putricide, that was pathetic. You belong in a Hunter deck, not my citadel.
VO_ICC07_LichKing_Male_Human_Lose_01	Putricide, your deck is disgusting. I've underestimated you.
VO_ICC07_Putricide_Male_Undead_EmoteResponse_01	That's not very nice.
VO_ICC07_Putricide_Male_Undead_Rotface_01	Rotface! How could you!?
VO_ICC07_Rotface_Male_Abomination_Rotface_02	Rotface have NEEDS.
VO_ICC07_Putricide_Male_Undead_LichKing_01	Oh my, I didn’t expect to see you here.
VO_ICC07_LichKing_Male_Human_LichKing_02	I’m a very hands-on manager.
VO_ICC07_Putricide_Male_Undead_Putricide_02	Wah? There's that guy that I am!
VO_ICC07_Putricide_Male_Undead_Putricide_03	Good news… me!
VO_ICC07_Putricide_Male_Undead_Putricide_04	That’s not good news at all you be-tentacled doppleganger! 
VO_ICC07_Putricide_Male_Undead_TransformDK_01	Waaahh? Did you just change your hair?
VO_ICC07_Putricide_Male_Undead_Scientist_01	Have you been poaching my staff?
VO_ICC07_Putricide_Male_Undead_EaterOfSecrets_01	No! My secrets! My life’s work!
VO_ICC07_Putricide_Male_Undead_TentaclesForArms_01	That is a stylish choice of weapon.
VO_ICC07_Putricide_Male_Undead_EaglehornBow_01	Can I get one of those?
VO_ICC07_Putricide_Male_Undead_Aviana_01	Your science is better than my science!
VO_ICC07_Putricide_Male_Undead_CloakedHuntress_01	Well, that seems superfluous. 
VO_ICC07_Putricide_Male_Undead_EtherealArcanist_01	Never trust an ethereal. You can’t see their faces!
VO_ICC07_Putricide_Male_Undead_MysteriousChallenger_01	Nobody’s more mysterious than me!
VO_ICC07_Putricide_Male_Undead_Ooze_01	Oooh, ooze!

VO_Ahune_Male_Elemental_Brawl_01	YES! CRUSH RAGNAROS!		test
VO_Ahune_Male_Elemental_Brawl_02	WHO HAS THE POWER NOW, FOOL OF FIRE? 		test
VO_Ahune_Male_Elemental_Brawl_03	THIS IS MY REVENGE!		test
VO_Ahune_Male_Elemental_Brawl_04	WHO'S 'AZEROTH'S MOST LIKELY TO GET KILLED BY ADVENTURERS' NOW!?		test
VO_Ahune_Male_Elemental_Brawl_05	WHO IS THE INSECT NOW!?		test
VO_Ahune_Male_Elemental_Brawl_07	THE ICE STONE HAS MELTED!		test
VO_Ahune_Male_Elemental_Brawl_08	WHO SHALL DESTROY THE MOST FOOLS!?		test
VO_Ahune_Male_Elemental_Brawl_11	AN EXCELLENT SCORE!		test
VO_Ahune_Male_Elemental_Brawl_15	YOU MUST DESTROY RAGNAROS HARDER!		test
VO_Ahune_Male_Elemental_Brawl_16	HUH, YOU TRULY DO HATE RAGNAROS.		test

POPUP_FROST_BRAWL	Fatigue! Whoever has more health at the end of the next turn will win the game.		test
POPUP_FROST_BRAWL_ARMOR	No hiding behind armor in this brawl!		test

VO_LichKing_Male_Human_Brawl_01	This entire tavern will be purged....		test
VO_LichKing_Male_Human_Brawl_03	Bring as many fools to battle as you wish. I will prevail.		test
VO_LichKing_Male_Human_Brawl_05	Look upon my enormous health pool and despair.		test

VO_HeadlessHorseman_Male_Human_HallowsEve_01	I am over here, you fool of a body!		test
VO_HeadlessHorseman_Male_Human_HallowsEve_02	Harken, cur. Tis you I spurn. Now feel, THE BURN!		test
VO_HeadlessHorseman_Male_Human_HallowsEve_04	The sky is dark, the fire burns, you drive in vain as fate's wheel turns!		test
VO_HeadlessHorseman_Male_Human_HallowsEve_07	My flames have died, left not a spark. I shall send you myself, to the lifeless dark!		test
VO_HeadlessHorseman_Male_Human_HallowsEve_08	So eager you are, for my blood to spill. Yet to vanquish me, tis my head you must kill!		test
VO_HeadlessHorseman_Male_Human_HallowsEve_10	HAHAHAHAHHA AHAHAAAAAA!		test
VO_HeadlessHorseman_Male_Human_HallowsEve_11	AAAAAHAHAHA HAHHAAHAH!		test
VO_HeadlessHorseman_Male_Human_HallowsEve_12	Prepare yourselves, the bells have tolled. Shelter your weak, your young and your old!		test
VO_HeadlessHorseman_Male_Human_HallowsEve_13	Each of you shall pay the final sum. Cry for mercy, the reckoning has come!		test
VO_HeadlessHorseman_Male_Human_HallowsEve_17	HAHAHAHAahaha....		test

VO_LOOTA_BOSS_38h_Male_Kobold_Intro_01	Me do voodoo, too!
VO_LOOTA_BOSS_38h_Male_Kobold_EmoteResponse_01	I hex you!
VO_LOOTA_BOSS_38h_Male_Kobold_Death_01	Curses!
VO_LOOTA_BOSS_38h_Male_Kobold_DefeatPlayer_01	I knew I do best voodoo to you!
VO_LOOTA_BOSS_38h_Male_Kobold_EventBrann_01	Dwarf voodoo is weird voodoo.
VO_LOOTA_BOSS_38h_Male_Kobold_EventRivendare_01	Dead voodoo is worst voodoo.
VO_LOOTA_BOSS_38h_Male_Kobold_EventPlayerBattlecries1_01	That one so shouty.
VO_LOOTA_BOSS_38h_Male_Kobold_EventPlayerBattlecries2_01	That one yell lots. 
VO_LOOTA_BOSS_38h_Male_Kobold_EventPlayerBattlecries3_01	Everone so screamy.
VO_LOOTA_BOSS_38h_Male_Kobold_EventPlayerDeathrattles1_01	That one so rattly!
VO_LOOTA_BOSS_38h_Male_Kobold_EventPlayerDeathrattles3_01	It do dead-time voodoo.

VO_LOOTA_BOSS_05h_Male_Kobold_Intro_01	Demolition time!
VO_LOOTA_BOSS_05h_Male_Kobold_EmoteResponse_01	No take boom-boom.
VO_LOOTA_BOSS_05h_Male_Kobold_Death_01	<Death>
VO_LOOTA_BOSS_05h_Male_Kobold_HeroPower1_01	Boom baby. BOOM!
VO_LOOTA_BOSS_05h_Male_Kobold_HeroPower2_01	Hahaha.
VO_LOOTA_BOSS_05h_Male_Kobold_HeroPower3_01	Hahahaha.
VO_LOOTA_BOSS_05h_Male_Kobold_DefeatPlayer_01	Blam goes the Hamm! 
VO_LOOTA_BOSS_05h_Male_Kobold_EventBoomBots_01	Nice. NICE! Nice nice nice!
VO_LOOTA_BOSS_05h_Male_Kobold_EventMadBomberDeath_01	Not like this…!

VO_LOOTA_BOSS_04h_Female_Kobold_Intro1_01	Oh yes, hm, the wax has eyes…
VO_LOOTA_BOSS_04h_Female_Kobold_Intro2_01	I make the pretty pretties, such pretty wax pretties.
VO_LOOTA_BOSS_04h_Female_Kobold_EmoteResponse_01	Me waxmancer, no wax hack.
VO_LOOTA_BOSS_04h_Female_Kobold_Death_01	<Death>
VO_LOOTA_BOSS_04h_Female_Kobold_DefeatPlayer_01	Hold still! Let wax cool… you so pretty, pretty, pretty…
VO_LOOTA_BOSS_04h_Female_Kobold_EventWaxOn_01	Wax on!
VO_LOOTA_BOSS_04h_Female_Kobold_EventWaxOff_01	Wax off…
VO_LOOTA_BOSS_04h_Female_Kobold_EventWaxRagerPlay_01	Ohh… handsome!
VO_LOOTA_BOSS_04h_Female_Kobold_EventWaxRagerRespawn_01	Oh he just keep coming don't he?

VO_LOOTA_BOSS_50h_Male_Kobold_Intro_01	Hey… Hey… wanna buy some fungus?
VO_LOOTA_BOSS_50h_Male_Kobold_EmoteResponse_01	NO. All sales final.
VO_LOOTA_BOSS_50h_Male_Kobold_Death_01	<Death>
VO_LOOTA_BOSS_50h_Male_Kobold_DefeatPlayer_01	Ohh eeee, this powerful stuff!
VO_LOOTA_BOSS_50h_Male_Kobold_EventMakePotion1_01	Oh that - that not good.
VO_LOOTA_BOSS_50h_Male_Kobold_EventMakePotion2_01	Yeah, this bad, real bad, heh.
VO_LOOTA_BOSS_50h_Male_Kobold_EventMakePotion3_01	Yeah, heh, you want some? Heh. Too bad.
VO_LOOTA_BOSS_50h_Male_Kobold_EventUsePotion1_01	Oh! This bad. Smell this!
VO_LOOTA_BOSS_50h_Male_Kobold_EventUsePotion2_01	Yeah heh hey yeah! Heh.
VO_LOOTA_BOSS_50h_Male_Kobold_EventUsePotion3_01	Oh WHEW that taste like bad, but good bad.
VO_LOOTA_BOSS_50h_Male_Kobold_EventKazakus_01	Kazakus, Back for more, eh?

VO_LOOTA_BOSS_12h_Male_Kobold_Intro1_01	Flick me wicks!
VO_LOOTA_BOSS_12h_Male_Kobold_Intro2_01	Snicker me whiskers!
VO_LOOTA_BOSS_12h_Male_Kobold_Intro3_01	Trigger me diggers!
VO_LOOTA_BOSS_12h_Male_Kobold_EmoteResponse_01	Scuttle it, ye tunnellubber!
VO_LOOTA_BOSS_12h_Male_Kobold_Death1_01	Keelhauled!
VO_LOOTA_BOSS_12h_Male_Kobold_Death2_01	Yo ho... no...
VO_LOOTA_BOSS_12h_Male_Kobold_Death3_01	Scuppered!
VO_LOOTA_BOSS_12h_Male_Kobold_DefeatPlayer_01	Ha-har! Hoisted by yer own petard!
VO_LOOTA_BOSS_12h_Male_Kobold_EventChargeBigMinion_01	Oh, ho HO!
VO_LOOTA_BOSS_12h_Male_Kobold_EventPlayerPlaysPatches_01	No! I'm in charge! Me!
VO_LOOTA_BOSS_12h_Male_Kobold_EventPlayerPlaysCrab_01	Put that away!

VO_LOOTA_BOSS_41h_Male_Kobold_Intro_01	Give back candle! 
VO_LOOTA_BOSS_41h_Male_Kobold_EmoteResponse_01	Shut talk-hole! Fight!
VO_LOOTA_BOSS_41h_Male_Kobold_HeroPower1_01	Everybody… Fight!
VO_LOOTA_BOSS_41h_Male_Kobold_HeroPower2_01	Brawl!
VO_LOOTA_BOSS_41h_Male_Kobold_HeroPower3_01	Pile on!
VO_LOOTA_BOSS_41h_Male_Kobold_Death_01	<Death>
VO_LOOTA_BOSS_41h_Male_Kobold_DefeatPlayer_01	ME take candle. You take NOTHING.
VO_LOOTA_BOSS_41h_Male_Kobold_EventHornOfCenarius_01	What - WHAT? You fight dirty!

VO_LOOTA_BOSS_16h_Male_Troll_Intro_01	I speak, to da dead! S'aright? S'aright. 
VO_LOOTA_BOSS_16h_Male_Troll_EmoteResponse_01	I speak to da dead. You speak to da hand.
VO_LOOTA_BOSS_16h_Male_Troll_Death_01	Now I be talkin' to meself!
VO_LOOTA_BOSS_16h_Male_Troll_DefeatPlayer_01	Hah hey, don't worry little dead person. Azun keep you company now. 
VO_LOOTA_BOSS_16h_Male_Troll_EventPlayerDeathrattle1_01	Hah hey, dats a good one.
VO_LOOTA_BOSS_16h_Male_Troll_EventPlayerDeathrattle2_01	Nobody rests in peace here.
VO_LOOTA_BOSS_16h_Male_Troll_EventPlayerDeathrattle3_01	Lemme give dat one a hand. 
VO_LOOTA_BOSS_16h_Male_Troll_EventPlayerDeathrattle4_01	Dat one's better off dead.
VO_LOOTA_BOSS_16h_Male_Troll_EventPlayerDeathrattle5_01	You only die twice, hah hey.

VO_LOOTA_BOSS_17h_Male_Troll_Intro_01	Jin'zo got BIG plans for you!
VO_LOOTA_BOSS_17h_Male_Troll_EmoteResponse_01	This is no time for talking. This is the time for CRYING!
VO_LOOTA_BOSS_17h_Male_Troll_Death_01	<Death>
VO_LOOTA_BOSS_17h_Male_Troll_DefeatPlayer_01	You bring the fight to Jin'zo? Jin'zo bring the pain to you.
VO_LOOTA_BOSS_17h_Male_Troll_EventPlayerBrann_01	Little dwarf think he can shout as loud as Jin'zo? WRONG!
VO_LOOTA_BOSS_17h_Male_Troll_EventPlayerBattlecry1_01	I like the spirit of that one.
VO_LOOTA_BOSS_17h_Male_Troll_EventPlayerBattlecry2_01	Jin'zo approves!
VO_LOOTA_BOSS_17h_Male_Troll_EventPlayerBattlecry3_01	Yes, this one speaks Jin'zo's language!

VO_LOOTA_BOSS_19h_Male_Trogg_Intro_01	KNEEL before TROGG!
VO_LOOTA_BOSS_19h_Male_Trogg_EmoteResponse_01	You like troggs? I got troggs.
VO_LOOTA_BOSS_19h_Male_Trogg_HeroPower1_01	C'mere, trogg!
VO_LOOTA_BOSS_19h_Male_Trogg_HeroPower2_01	Keep talking. I got more.
VO_LOOTA_BOSS_19h_Male_Trogg_HeroPower3_01	They can smell magic.
VO_LOOTA_BOSS_19h_Male_Trogg_HeroPowerHard1_01	So much power.
VO_LOOTA_BOSS_19h_Male_Trogg_HeroPowerHard2_01	Keep talking.
VO_LOOTA_BOSS_19h_Male_Trogg_HeroPowerHard3_01	Ahhhh… magic…
VO_LOOTA_BOSS_19h_Male_Trogg_Death_01	<Death>
VO_LOOTA_BOSS_19h_Male_Trogg_DefeatPlayer_01	You bring fancy tricks, you get whomped.
VO_LOOTA_BOSS_19h_Male_Trogg_EventHandFull_01	Quiet now - I - eh, too much!

VO_LOOTA_BOSS_11h_Male_Trogg_Intro_01	Time for pain!
VO_LOOTA_BOSS_11h_Male_Trogg_EmoteResponse_01	No speak smart-talk. Only speak WHIP!
VO_LOOTA_BOSS_11h_Male_Trogg_HeroPower1_01	Get moving!
VO_LOOTA_BOSS_11h_Male_Trogg_HeroPower2_01	Go now!
VO_LOOTA_BOSS_11h_Male_Trogg_HeroPower3_01	Faster! 
VO_LOOTA_BOSS_11h_Male_Trogg_HeroPower4_01	Step it up!
VO_LOOTA_BOSS_11h_Male_Trogg_HeroPower5_01	Whip it good.
VO_LOOTA_BOSS_11h_Male_Trogg_Death_01	<Death>
VO_LOOTA_BOSS_11h_Male_Trogg_DefeatPlayer_01	A good leader know the way, go the way, and show the whip.
VO_LOOTA_BOSS_11h_Male_Trogg_EventEquality_01	Hey-wha? These minions pre-whipped!

VO_LOOTA_BOSS_06h_Male_Furbolg_Intro_01	Something wicked burrows here…
VO_LOOTA_BOSS_06h_Male_Furbolg_EmoteResponse_01	You are just another… of the voices…
VO_LOOTA_BOSS_06h_Male_Furbolg_HeroPower1_01	It calls out…
VO_LOOTA_BOSS_06h_Male_Furbolg_HeroPower2_01	These caverns go deep.
VO_LOOTA_BOSS_06h_Male_Furbolg_HeroPower3_01	Things are not as they seem…
VO_LOOTA_BOSS_06h_Male_Furbolg_HeroPower4_01	Who is the monster here?
VO_LOOTA_BOSS_06h_Male_Furbolg_HeroPower5_01	You do not see the shadows… but they see you.
VO_LOOTA_BOSS_06h_Male_Furbolg_Death_01	There is another, far below…
VO_LOOTA_BOSS_06h_Male_Furbolg_DefeatPlayer_01	Did I… Did I kill it? What have I done…?
VO_LOOTA_BOSS_06h_Male_Furbolg_EventPlayerEvolves_01	You are touched by darkness!

VO_LOOTA_BOSS_23h_Male_Furbolg_Intro_01	Here… YOU are the hunted!
VO_LOOTA_BOSS_23h_Male_Furbolg_EmoteResponse_01	Keep speaking, so my beasts can find you…
VO_LOOTA_BOSS_23h_Male_Furbolg_HeroPower1_01	Your time is coming…
VO_LOOTA_BOSS_23h_Male_Furbolg_HeroPower2_01	My power only grows.
VO_LOOTA_BOSS_23h_Male_Furbolg_HeroPower3_01	My beasts WILL find you.
VO_LOOTA_BOSS_23h_Male_Furbolg_HeroPower4_01	I know these caves. You know nothing.
VO_LOOTA_BOSS_23h_Male_Furbolg_HeroPower5_01	This is MY hunting ground.
VO_LOOTA_BOSS_23h_Male_Furbolg_Death_01	<Death>
VO_LOOTA_BOSS_23h_Male_Furbolg_DefeatPlayer_01	Leave the bones as a warning to the others.
VO_LOOTA_BOSS_23h_Male_Furbolg_EventPlayBigMinion1_01	The hunt… ends!
VO_LOOTA_BOSS_23h_Male_Furbolg_EventPlayBigMinion2_01	There is no escape.
VO_LOOTA_BOSS_23h_Male_Furbolg_EventPlayBigMinion3_01	They smell your fear!

VO_LOOTA_BOSS_09h_Female_Furbolg_Intro_01	I told you kobolds to - oh - what have we here?
VO_LOOTA_BOSS_09h_Female_Furbolg_EmoteResponse_01	That's cold.
VO_LOOTA_BOSS_09h_Female_Furbolg_HeroPower1_01	Stay there a moment.
